,Username,Round,Vote_From,Vote_Amount,Round_Winner,Total_Votes,ENS,Address
125,@KrauseHouseDAO,20,@jaesmail,500.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
126,@KrauseHouseDAO,20,@rabbithole_gg,500.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
127,@KrauseHouseDAO,20,@SpaceXponential,300.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
128,@KrauseHouseDAO,20,@CreatorCabins,200.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
129,@KrauseHouseDAO,20,@Cooopahtroopa,150.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
130,@KrauseHouseDAO,20,@getprsm,90.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
131,@KrauseHouseDAO,20,@______jpg______,70.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
132,@KrauseHouseDAO,20,@thycommodore,60.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
133,@KrauseHouseDAO,20,@tracydetg,50.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
134,@KrauseHouseDAO,20,@Online_workflow,50.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
135,@KrauseHouseDAO,20,@zydetg,40.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
136,@KrauseHouseDAO,20,@29942611Amy,40.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
137,@KrauseHouseDAO,20,@RattyMouseman,40.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
138,@KrauseHouseDAO,20,@hubbersnaks,40.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
139,@KrauseHouseDAO,20,@GladRobot,30.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
140,@KrauseHouseDAO,20,@kj13ennett,30.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
141,@KrauseHouseDAO,20,@Tracy556677,30.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
142,@KrauseHouseDAO,20,@chrismartz,15.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
143,@KrauseHouseDAO,20,@TannirSami,10.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
144,@KrauseHouseDAO,20,@flexxchapman,10.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
145,@KrauseHouseDAO,20,@just_norm,10.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
146,@KrauseHouseDAO,20,@KrauseHouseDAO,10.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
147,@KrauseHouseDAO,20,@sachinj_,10.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
148,@KrauseHouseDAO,20,@Yekim_o,10.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
149,@KrauseHouseDAO,20,@Lewwwk,10.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
150,@KrauseHouseDAO,20,@iodave,9.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
151,@KrauseHouseDAO,20,@petra_fran,5.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
152,@KrauseHouseDAO,20,@TheTakenUser,3.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
153,@KrauseHouseDAO,20,@mattlovan,2.0,True,7034,krausehouse.mirror.xyz,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2
154,@ampl3d,20,@forefront__,1030.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
155,@ampl3d,20,@rara_social,1020.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
156,@ampl3d,20,@mybellalogica,740.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
157,@ampl3d,20,@LEAVINGRECORDS,500.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
158,@ampl3d,20,@thattallguy,500.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
159,@ampl3d,20,@seedclubhq,500.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
160,@ampl3d,20,@LizHagelthorn,480.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
161,@ampl3d,20,@jaesmail,300.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
162,@ampl3d,20,@matdryhurst,250.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
163,@ampl3d,20,@quiettheory,250.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
164,@ampl3d,20,@DHannum8,250.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
165,@ampl3d,20,@catalogworks,240.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
166,@ampl3d,20,@CreatorCabins,220.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
167,@ampl3d,20,@Cooopahtroopa,150.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
168,@ampl3d,20,@belGIANgwaffles,100.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
169,@ampl3d,20,@Saaamsonite,60.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
170,@ampl3d,20,@loftradio_,50.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
171,@ampl3d,20,@FWBtweets,50.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
172,@ampl3d,20,@jzstern,40.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
173,@ampl3d,20,@mikemckain_,40.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
174,@ampl3d,20,@lwsnbaker,30.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
175,@ampl3d,20,@JonathanHillis,30.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
176,@ampl3d,20,@Alex_Siber,15.0,True,6845,club.mirror.xyz,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363
177,@Jad_AE,20,@digitlartifacts,1090.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
178,@Jad_AE,20,@sariazout,1080.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
179,@Jad_AE,20,@Nogoodtwts,700.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
180,@Jad_AE,20,@yup_io,550.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
181,@Jad_AE,20,@mybellalogica,500.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
182,@Jad_AE,20,@songcampdotband,440.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
183,@Jad_AE,20,@jaesmail,350.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
184,@Jad_AE,20,@SpaceXponential,347.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
185,@Jad_AE,20,@markredito,340.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
186,@Jad_AE,20,@LilaShroff,300.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
187,@Jad_AE,20,@catalogworks,250.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
188,@Jad_AE,20,@quiettheory,200.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
189,@Jad_AE,20,@matthewchaim,150.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
190,@Jad_AE,20,@Jad_AE,123.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
191,@Jad_AE,20,@blueberrymarie,50.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
192,@Jad_AE,20,@jubrilade_,40.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
193,@Jad_AE,20,@ive77i,40.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
194,@Jad_AE,20,@strangechances,35.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
195,@Jad_AE,20,@troels_a,25.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
196,@Jad_AE,20,@prakharshivam,25.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
197,@Jad_AE,20,@johnnymalandras,20.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
198,@Jad_AE,20,@hvdsonofficial,20.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
199,@Jad_AE,20,@noskovvkirill,20.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
200,@Jad_AE,20,@brandonbaraban,10.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
201,@Jad_AE,20,@eshita,10.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
202,@Jad_AE,20,@hhg2288,10.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
203,@Jad_AE,20,@c_lemp,10.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
204,@Jad_AE,20,@koodos,10.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
205,@Jad_AE,20,@rae_kwak_,10.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
206,@Jad_AE,20,@EricCMack,3.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
207,@Jad_AE,20,@topshelfrecords,3.0,True,6761,jad.mirror.xyz,0xc1f099630feb3a4937c869c42411b123279db344
208,@angelofuture,20,@whatdotcd,1130.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
209,@angelofuture,20,@_EricHu,1060.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
210,@angelofuture,20,@alexxzzhang,1050.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
211,@angelofuture,20,@lilmiquela,1030.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
212,@angelofuture,20,@Houses,800.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
213,@angelofuture,20,@FWBtweets,500.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
214,@angelofuture,20,@raihan_,370.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
215,@angelofuture,20,@Cooopahtroopa,280.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
216,@angelofuture,20,@CryptoCosmicOwl,140.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
217,@angelofuture,20,@DrewCoffman,111.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
218,@angelofuture,20,@strollinghome,60.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
219,@angelofuture,20,@angelofuture,10.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
220,@angelofuture,20,@idislikebrian,10.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
221,@angelofuture,20,@hvdsonofficial,10.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
222,@angelofuture,20,@TaylorSizem_re,5.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
223,@angelofuture,20,@moredillon,1.0,True,6567,angelo.mirror.xyz,0xaccaad08fbf99487b487c73fc8f67d1d8a6ab412
224,@jubrilade_,20,@songcampdotband,1259.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
225,@jubrilade_,20,@basgras,1147.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
226,@jubrilade_,20,@quiettheory,1130.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
227,@jubrilade_,20,@catalogworks,640.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
228,@jubrilade_,20,@matthewchaim,500.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
229,@jubrilade_,20,@mybellalogica,360.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
230,@jubrilade_,20,@markredito,345.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
231,@jubrilade_,20,@she_256,200.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
232,@jubrilade_,20,@patrickxrivera,150.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
233,@jubrilade_,20,@stephenpdiesel,100.0,True,6506,creatopia.mirror.xyz,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c
