,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,twitter,betweenness,created,unique_contributed,votes_before,did_bid,total_contributions,did_contribute,did_create,actual_airdrop,betweenness_level
22,0x00ef62c8a5faa61264bb35eaf522eabfdbd9a762,0.0,0.0,0.0,0.0,10.0,0.0,cryptoingenious,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
23,0x00ff6b7d26407a46af2b631b4fa452a036d027e5,0.0,0.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,0.01,2,0,0.00022222222222222223,low
24,0x0101e91399519511ed99ba7f08bfb37b8595bf35,0.0,0.0,0.0,0.0,0.0,9.0,mwdwrd,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
25,0x0103a4966daba5a947df52b0b892d8b3fdef5a4f,0.0,0.0,0.0,0.0,0.0,4.0,salmon_dealer,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
26,0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0.0,0.0,0.0,0.0,910.0,13.0,loftradio_,9.343155511707571e-06,0.0,0.0,140,0,0.0,0,0,0.14013080417716392,low
27,0x011a991df27fb53637b7319d3a43e91b5da5b4e8,0.0,0.02,0.0,0.0,0.0,0.0,bryan_weis,0.0,0.0,0.1111111111111111,10,0,0.02,2,0,0.010444444444444445,low
28,0x01228d70a0980d85a103d9a753707104757f69bc,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,0.1,2,0,0.0022222222222222222,low
29,0x013487daca45d3c6872c612415c3ab546f04eb32,0.0,0.0,0.0,0.0,10.0,0.0,_errrgh,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
30,0x01503dc708ce3c55017194847a07acb679d49f47,0.0,0.0,0.0,0.0,150.0,0.0,rattymouseman,0.0,0.0,0.0,60,0,0.0,0,0,0.06,low
31,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,3.33333,0.0,0.0,0.0,0.0,0.0,thisisaito,0.0,0.0,0.1111111111111111,1000,1,3.33333,2,0,1.074074,low
32,0x0154d25120ed20a516fe43991702e7463c5a6f6e,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
33,0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,0.0,0.0,0.0,0.0,0.0,5.0,nicololazzarinn,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
34,0x016c8780e5ccb32e5caa342a926794ce64d9c364,0.0,1.0,0.0,0.0,6150.0,67.0,_anishagnihotri,8.711471732895468e-05,0.0,0.1111111111111111,1060,0,1.0,2,0,1.0916499705198226,low
35,0x016dc4519cb2a100abb7fb5721d8aaa8b4682651,0.0,0.0,0.0,0.0,10.0,24.0,krunal56968936,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
36,0x0182d2cd01604728771c47730ecdcaecebd61dbe,0.0,0.0,0.0,0.0,10.0,0.0,zaddy_kenny,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
37,0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0.0,0.0,0.0,0.0,0.0,76.0,sdand,7.878033439177595e-05,0.0,0.0,10,0,0.0,0,0,0.010078780334391777,low
38,0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0.0,0.0,0.0,0.0,10.0,18.0,matthewmanasse,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
39,0x01a1a79e83e26a9de566f65a1acdf02dec449d26,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2222222222222222,0,0,0.2,2,0,0.008888888888888889,low
40,0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0.0,0.0,0.0,0.0,20.0,161.0,gaby_goldberg,0.0014160765106921,0.0,0.0,1030,0,0.0,0,0,1.1758558806012862,low
41,0x01c6248a9f95d59b4a30a2408f94d6e682094622,0.0,0.0,0.0,0.0,10.0,0.0,achenga11,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
42,0x01c9ea664b6d06bc4609cec8e75dd600221e1c36,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,0.1,2,0,0.0022222222222222222,low
43,0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0.0,0.0,0.0,0.0,0.0,27.0,patfitzgerald01,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
44,0x01e1e503de638b9085d728b1d78357d7d2887290,0.0,0.0,0.0,0.0,0.0,65.0,rotimi_opeke,3.362575248429461e-07,0.0,0.0,10,0,0.0,0,0,0.010000336257524842,low
45,0x01e6b50557ef1a2ca58a621998ace3f278e808b8,0.0,0.0,0.0,0.0,0.0,20.0,tongnk,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
46,0x01eacadf51ff60916157e32a58f640fe854e530f,0.0,0.1,0.0,0.0,0.0,38.0,cunninghamkaito,0.0,0.0,0.1111111111111111,20,0,0.1,2,0,0.022222222222222223,low
47,0x01ebb058f926f9ecedc096fbb82e19305868b95f,0.0,1.0,0.0,0.0,0.0,0.0,ricocunhalay,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
48,0x01eeb3301dc4feb99eee0bf7d7fc9083da751bbf,0.0,0.0,0.0,0.0,10.0,1.0,lord_dubious,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
49,0x02007be784519bfe5cc3c4ed47dfd3fb323e8fb9,0.0,0.0,0.0,0.0,10.0,0.0,1shupikov,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
50,0x02079daf95770a42f1c9da79a09428918b1bd489,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
51,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,0.0,25.0,0.0,0.0,0.0,10.0,machibigbrother,4.340123909937168e-05,0.0,0.1111111111111111,10,0,25.0,2,0,0.5680101367446201,low
52,0x022d55f510d3a376653c5e9948bf72dd130349c8,0.0,0.0,0.0,0.0,0.0,10.0,dolapzzzy,4.803678926327802e-07,0.0,0.0,10,0,0.0,0,0,0.010000480367892632,low
53,0x0230c6dd5db1d3f871386a3ce1a5a836b2590044,0.0,0.0,0.0,0.0,0.0,72.0,porobov_p,0.0003068590098138,0.0,0.0,10,0,0.0,0,0,0.0103068590098138,low
54,0x023df29a29797f379dc8d1046842a02a701855ca,0.0,0.0,0.0,0.0,10.0,0.0,me733bqr8rh7vuz,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
55,0x023f6a0a2311d3d7c94c67117d6be03100a56f08,0.0,0.0,0.0,0.0,10.0,0.0,max1mani,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
56,0x024d291757e06ddb4a456a8bdc0b2191fc0d6053,0.0,0.0,0.0,0.0,10.0,0.0,adamsjinom,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
57,0x024f36b02608a5129c61f8df54dc7286f9113dee,0.0,0.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,0.01,2,0,0.00022222222222222223,low
58,0x0251a655c2193b1d1435019dc833cfd8b2adff71,0.0,0.15,0.0,0.0,0.0,68.0,cafejerk,0.0,0.0,0.2222222222222222,10,0,0.15,2,0,0.016666666666666666,low
59,0x025f34a94b7cb0e2749f190893f2c023ea2fc074,0.0,0.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,10,0,0.01,2,0,0.010222222222222223,low
60,0x0283d0360cc60f45e050703233b361d3a6457b9f,0.0,0.0,0.0,0.0,0.0,34.0,kaanuzdogan,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
61,0x0287ab3366d0391225acb5daf790742bcc036f4e,0.0,0.0,0.0,0.0,10.0,15.0,pawgsaveamerica,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
62,0x028f06badc36d099be3d6c17a64c65aa61351772,0.0,0.0,0.0,0.0,0.0,8.0,drsohtea1,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
63,0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,0.0,0.0,0.0,0.0,0.0,5.0,jpalakurty,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
64,0x02970c31a80f7c4b022cd30c6f9e6c1c5b6e5ef4,0.0,0.0,0.0,0.0,10.0,16.0,aviexk,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
65,0x029ee42d381c9809493f34095235843625e46676,0.0,0.04,0.0,0.0,0.0,3.0,levin_phil,2.4018394631639007e-08,0.0,0.1111111111111111,10,0,0.04,2,0,0.010888915042251932,low
66,0x02a527084f5e73af7781846762c8753acd096461,0.0,0.0,0.0,0.0,0.0,19.0,richardxlin,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
67,0x02a6cb87a1f11406895ecf342c6c7d38cfef5cdf,0.0,1.0,0.0,0.0,0.0,0.0,jon_grinnell,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
68,0x02b7bedd462ee4b2cad803f19ac706fc2c2783aa,0.0,0.0,0.0,0.0,360.0,0.0,holdfurubang,0.0,0.0,0.0,90,0,0.0,0,0,0.09,low
69,0x02e06bec5942d168fba8149a692ac0a12e90b5a2,0.0,0.0,0.0,0.0,0.0,27.0,pradologue,7.909257352198725e-05,0.0,0.0,10,0,0.0,0,0,0.010079092573521988,low
70,0x02ef5b8ff910854cd67d1e37295c4a99f8b15d4a,0.0,0.0,0.0,0.0,10.0,6.0,cryptoshav,0.0002805588676921,0.0,0.0,20,0,0.0,0,0,0.0205611177353842,low
71,0x030cfc14748066e80811c7ea3dd0e2e18a56dc3f,0.0,0.0,0.0,0.0,0.0,15.0,tiago4maral,4.3425257494003325e-05,0.0,0.0,10,0,0.0,0,0,0.010043425257494003,low
72,0x0320de3378dcde180758ad2d41c0e1c6dcbb441d,0.0,0.0,0.0,0.0,0.0,11.0,pauliusuza,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
73,0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,0.0,0.0,0.0,0.0,660.0,0.0,29942611amy,1.6572692295830914e-06,0.0,0.0,130,0,0.0,0,0,0.13002154449998457,low
74,0x033813994ee06a6ddf7bdbebde4f0e2b372b2043,0.0,0.0,0.0,0.0,10.0,2.0,prophet54328537,0.0001303238092712,0.0,0.0,20,0,0.0,0,0,0.0202606476185424,low
75,0x033ca6cf43742dbbed745c634ad34796f1b8af77,0.0,0.0,0.0,0.0,0.0,3.0,hua52014,4.34732942832666e-05,0.0,0.0,10,0,0.0,0,0,0.010043473294283267,low
76,0x033f5309d68fdc671bb1ed9174e4e1a96d5b9cb3,0.0,0.0,0.0,0.0,10.0,0.0,nnadozieukah,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
77,0x0342752d843f3e2972d99689fe1cb65530a723f2,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
78,0x034b9bc5d82414d0c9c2e2b530cadd713df39815,0.0,0.0,0.0,0.0,0.0,1.0,benhami1ton,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
79,0x035126a900014242ab58230528ae8f6484e03c28,0.0,0.0,0.0,0.0,0.0,91.0,mzuvella,9.191839625528248e-05,0.0,0.0,10,0,0.0,0,0,0.010091918396255282,low
80,0x03530167d82136f1b571fc5632d6c86479803803,0.0,0.0,0.0,0.0,0.0,2.0,casparv,0.0,0.0,0.0,60,0,0.0,0,0,0.06,low
81,0x03562178037ec16077f006a6faa63d42c3e0f3e1,0.0,0.0,0.0,0.0,0.0,1.0,truyayong,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
82,0x0356e97b39e5166ee35c4af8d71ec4464d587740,0.0,0.0,0.0,0.0,10.0,0.0,delight_rn,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
83,0x036e3972f2b499699414fe9476d496ca2f8c824b,0.0,0.025,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,0.025,2,0,0.0005555555555555556,low
84,0x037bcda961e94ff350e587ef342b15f6acaca9c0,0.0,0.0,0.0,0.0,10.0,0.0,ceng_rktiwari,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
85,0x0384a8772cec5af3e6b6004e5f1c82d021f1be77,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
86,0x0389836416d1d46724f0913eeee42622950b20c1,0.0,1.0,0.0,0.0,0.0,0.0,anuhacks,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
87,0x03942174b8e362d168e5c26d9b4339ab36d970b0,0.0,0.6,0.0,0.0,8360.0,0.0,virtualelena,1.2009197315819505e-07,3.0,0.5555555555555556,1090,0,0.6,2,1,2.1566925665022114,low
88,0x039545a4ce4fbd6058761eae26bfca30f0a8abe0,0.0,0.0,0.0,0.0,10.0,20.0,babalolaayotund,0.0001658470149314,0.0,0.0,20,0,0.0,0,0,0.0203316940298628,low
89,0x039cc99733cc677682519715839efb046f2b459b,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,0.1,2,0,0.0022222222222222222,low
90,0x039d09db5f8f0e6066f681c0d73a1dbe1be899ae,0.0,0.0,0.0,0.0,10.0,0.0,riniset45717250,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
91,0x03a82eae5f760275bd0491aacbfe3e56ad0e3e15,0.0,0.0,0.0,0.0,10.0,0.0,bizflaws,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
92,0x03b0800d862a3ce40164c7159c7b54a276955039,0.0,0.0,0.0,0.0,10.0,0.0,n3viden,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
93,0x03b79c0c1487a68aeabd9aa4ce779dad77855f52,0.0,1.0,0.0,0.0,2010.0,0.0,sinahab,0.0,0.0,0.1111111111111111,1020,0,1.0,2,0,1.0422222222222222,low
94,0x03c19a8432904f450cc90ba1892329deb43c8077,0.0,0.0,0.0,0.0,0.0,181.0,aaraalto,0.0006409548791399,0.0,0.0,10,0,0.0,0,0,0.0106409548791399,low
95,0x03c322db3f0d92ccdf6f8b6effd4031c94bed1ab,0.0,1.0,0.0,0.0,0.0,0.0,qaaj,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
96,0x03d1a11f5e98a02ecd31962dc787000451e0c1d2,0.0,0.001,0.0,0.0,0.0,59.0,agreenberg,4.765249494917179e-05,0.0,0.1111111111111111,10,0,0.001,2,0,0.010069980611604613,low
97,0x03e9206f2a1234fefad2c0b07a86b1e0f5cb8d0d,0.0,0.0,0.0,0.0,1000.0,95.0,cheriehu42,0.0001664714931918,2.0,0.0,1010,0,0.0,0,1,2.0434607701315515,low
98,0x03f48fd514cf27adcfe88de81b8efab7b6a5a354,0.0,0.0,0.0,0.0,0.0,47.0,zeny_kusakeiba,0.0002880285884226,0.0,0.0,10,0,0.0,0,0,0.0102880285884226,low
99,0x03f9bb84628bd284686819a5ba7ab5c0193145e6,0.0,0.0,0.0,0.0,9.0,1.0,chenfuhong1,0.0002372296837766,0.0,0.0,20,0,0.0,0,0,0.020474459367553204,low
100,0x03fad797b9c3ab7aa687d5e7b115c239ec75b0e9,0.0,1.0,0.0,0.0,0.0,0.0,10xray,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
101,0x0409d28e409448e543c610b369ee7d2b58c15f57,0.0,0.0,0.0,0.0,0.0,19.0,twilight_pirate,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
102,0x040cd5dd3647896b82e63677872bc69fc61b79cb,0.0,0.0,0.0,0.0,10.0,0.0,anomahchristian,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
103,0x041686f3cdbbb7e4c82d22ae0b369094568d2f69,0.0,0.0,0.0,0.0,0.0,1.0,skprasad,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
104,0x043073591b24a7bdd7270e4226060efef5b955c7,0.0,0.0,0.0,0.0,0.0,4.0,huaduocrypto,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
105,0x043696de6164718bb89ae2dbf4310f237f1deb50,0.0,0.0,0.0,0.0,30.0,0.0,darenmatsuoka,0.0,0.0,0.0,30,0,0.0,0,0,0.03,low
106,0x044cd5f498ddbf0ea854ab4bc96110756b26de97,0.0,0.0,0.0,0.0,0.0,7.0,defin00b,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
107,0x045c7ea70b3faec4b39b6f0c91e12cfd026acbfd,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
108,0x045d7f37fb0c3d7e714a46b9c74fcacd47599b4b,0.0,0.0,0.0,0.0,0.0,103.0,neilvoss,4.054305013820664e-05,0.0,0.0,10,0,0.0,0,0,0.010040543050138207,low
109,0x04615a9d61b516fb8911c1856f1ec40ba9a10938,0.0,0.0,0.0,0.0,280.0,0.0,stronghdkg,2.4018394631639007e-08,0.0,0.0,80,0,0.0,0,0,0.08000019214715705,low
110,0x046b390fa81167dc741d34b6dfd68714c88c3537,0.0,0.0,0.0,0.0,0.0,12.0,jamesbro66,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
111,0x047539c024494821a2db758ee8e8054f63bba653,0.0,0.0,0.0,0.0,10.0,0.0,costco_cheng0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
112,0x0482d6bf3b83470ee4ee87c20a98d38249138e1b,0.0,0.002,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,0.002,2,0,4.444444444444444e-05,low
113,0x048dda49a50d7168749fe893ae1e2e37d448570e,0.0,0.0,0.0,0.0,10.0,0.0,jonewang7,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
114,0x049698295d31de54f94817d7ffd2f8a6ba1c2e58,0.0,0.0,0.0,0.0,1.0,0.0,btcusd250k,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
115,0x049808d5eaa90a2665b9703d2246dded34f1eb73,0.0,0.0,0.0,0.0,10.0,0.0,leopoldheg,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
116,0x04a394d4c82161f49a3fbd3da31b8231797ef4b9,0.0,0.0,0.0,0.0,10.0,0.0,cramirez0426,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
117,0x04b01711e60e3a034841c1d2001f8c16ad266f91,0.0,0.0,0.0,0.0,10.0,2.0,tosho_love,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
118,0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,0.0,0.0,0.0,0.0,0.0,3.0,tyijie_st,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
119,0x04bfb0034f24e424489f566f32d1f57647469f9e,0.0,0.1,0.0,0.0,0.0,0.0,neokry_,0.0,0.0,0.1111111111111111,10,0,0.1,2,0,0.012222222222222223,low
120,0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,0.0,0.4,0.0,0.0,0.0,27.0,jason17652409,0.0,0.0,0.2222222222222222,10,0,0.4,2,0,0.027777777777777776,low
121,0x04d25fb9b9ab1c310a20c74012f31a98d8a3fb60,0.0,0.0,0.0,0.0,60.0,0.0,kchain18,0.0,0.0,0.0,50,0,0.0,0,0,0.05,low
122,0x04dcf5f5991f575aac67f2068a1392385a3080cb,0.0,0.0,0.0,0.0,14215.0,290.0,trent_vanepps,0.0071868560968629,0.0,0.0,1170,0,0.0,0,0,2.0108621633329595,low
123,0x04e28930a2c3ba692fae79ab27f41fc397c9a33c,0.0,0.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,0.05,2,0,0.0011111111111111111,low
124,0x04f4f330e30123939a325d8b2c45e5d7531ed218,0.0,0.01,0.0,0.0,6.0,103.0,cheepo2109,0.0,0.0,0.1111111111111111,20,0,0.01,2,0,0.02022222222222222,low
125,0x0504cced39e796912c3561e419d9853f2c8edb46,0.0,0.0,0.0,0.0,0.0,1.0,0x6325,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
126,0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,0.0,0.0,0.0,0.0,0.0,2.0,devklink,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
127,0x0513a59f35980866f62f493bd35e8d9cf703ee69,0.0,0.0,0.0,0.0,10.0,0.0,dimpallathar,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
128,0x0540d73b2e2ff1763c1487efef4bad5f2cfcab1e,0.0,0.0,0.0,0.0,150.0,0.0,drumcrate,0.0,0.0,0.0,60,0,0.0,0,0,0.06,low
129,0x054754781cdaaf033f150602cefd30f65611dfeb,0.0,0.0,0.0,0.0,40.0,0.0,everett_muzzy,0.0,0.0,0.0,40,0,0.0,0,0,0.04,low
130,0x055018f0487dbf35f28894c4a2a2e35421b654a5,0.0,0.0,0.0,0.0,10.0,0.0,eedres,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
131,0x057657f5ed3da2cbf7999a0179de227265f41b39,0.0,0.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1111111111111111,0,0,0.18,2,0,0.003999999999999999,low
132,0x057dc43af6187a931e78a56b3293912a5b42e5ec,0.0,0.0,0.0,0.0,30.0,103.0,hagoromo_crypto,4.510654511821805e-05,0.0,0.0,30,0,0.0,0,0,0.030135319635354655,low
133,0x057ee17c467852f4df0946fdcac72359d11eb555,0.0,0.1,0.0,0.0,0.0,0.0,yesichen_eth,0.0,0.0,0.1111111111111111,10,0,0.1,2,0,0.012222222222222223,low
134,0x05be306af289bad22e5585c016b5d67d28ec3534,0.0,0.0,0.0,0.0,0.0,11.0,itdependstbh,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
135,0x05e59eddc513917d0cf1a720b9d759eb509cfbde,0.0,0.0,0.0,0.0,10.0,0.0,bitflaws,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
136,0x060253f772bb050ad5439e5c980356df02cf0725,0.0,0.0,0.0,0.0,0.0,28.0,amamujee,0.000122445775832,0.0,0.0,20,0,0.0,0,0,0.020244891551664004,low
137,0x0614e07756390441cb246c886917487840e74f7d,0.0,0.0,0.0,0.0,0.0,4.0,erixink,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
138,0x0627567fd4e52340fe8d67d116fa3732163e2d70,0.0,0.0,0.0,0.0,10.0,0.0,780juju,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
139,0x0653f05d22e5fe46f15639616e3bfd51c9060214,0.0,0.15,0.0,0.0,6048.0,27.0,stephenpdiesel,0.0041366881074071,0.0,0.3333333333333333,1170,0,0.15,2,0,1.6681291966740377,low
140,0x065527da1aace6d943b7b02924f4e407daff3661,0.0,0.0,0.0,0.0,10.0,16.0,topshelfrecords,8.680247819874337e-05,0.0,0.0,20,0,0.0,0,0,0.02017360495639749,low
141,0x066a2edcc0b7278a2cf5bf2a040b4a54a41a9550,0.0,1.0,0.0,0.0,0.0,0.0,5ic4lpa7h,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
